Watering_Amount_ml,Room_Temperature_C,Soil_Moisture_%,Height_cm,Humidity_%,Fertilizer_Amount_ml,Leaf_Count,New_Growth_Count,Watering_Frequency_days,Pest_Presence_Aphids,Fertilizer_Type_Chemical,Fertilizer_Type_Organic,Pest_Severity_Low,Health_Notes_New bud,Pest_Severity_Moderate,Sunlight_Exposure_Filtered sunlight through curtain,Sunlight_Exposure_3h direct morning sun,Soil_Type_Loamy,Pest_Severity_High,Pest_Presence_Fungus gnats,Sunlight_Exposure_Indirect light all day,Pest_Presence_Spider mites,Fertilizer_Type_Liquid feed,Soil_Type_Clay,Fertilizer_Type_Compost,Health_Score
-0.6132723566389152,-0.3693240251063797,1.5728159242861646,0.9391865164239026,0.45247805041836786,-0.9867117411267736,-0.4231723935077878,0.17050387886305027,0.3366965507456363,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4
0.28817603304349926,1.2798151489146012,1.538962180382141,0.25363868634262077,-0.8877249197911836,-1.1990709167728126,-0.1872652986401599,-0.1836584807931373,1.4698099426780662,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
-0.5649804786202144,0.6007578419647859,-0.4719502075168646,-0.6663096178293998,-1.0458001419184644,-0.6327797817167088,-1.4454364712675087,-0.5378208404493249,0.3366965507456363,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4
-1.0720451978165726,-0.9190370831133733,-0.7224679124066397,-0.31912230474102515,0.9129580453108807,-1.1990709167728126,-1.2881650746890903,0.17050387886305027,-1.3629735371530085,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1.8013215442961235,-0.8867010208776684,-1.270898563651823,1.2343938080611925,0.22567447084444345,-0.10188184260161146,-1.3668007729782994,1.232990957831613,1.4698099426780662,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4
-0.8144885150501684,1.6355118335073624,-1.1625665831589471,-1.1586486889321228,1.2703455040334268,-0.2788478223066439,1.6999914603008635,0.17050387886305027,1.4698099426780662,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1.3505973494549164,-0.5956764607563181,-1.2031910758437756,0.4537127311732093,-0.2210598525587404,0.2874433127494599,-1.209529376399881,0.5246662385192378,-0.7964168411867936,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2
1.1010893130249624,0.018708721722086326,-0.09278827579179953,-1.7176791083117087,-0.0011291087294804545,-0.8451389573627477,1.4640843654332356,-1.6003079194178875,1.4698099426780662,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5
-1.595207209685831,-0.045963402749324485,-0.6209066806945687,0.48215462970304784,1.1466344606294685,-0.8097457614217413,0.6777273825411425,0.17050387886305027,1.4698099426780662,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4
1.6242513248942207,-2.0507992613630663,-0.5667406904481308,0.8175728813307995,1.235981325310105,1.4200255828616675,1.1495415722763984,-0.1836584807931373,0.3366965507456363,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4
1.57595944687552,-1.3070698299418404,-0.512574700201693,1.1255299895504312,1.428420726160708,-0.6681729776577152,-0.3445366952185785,-0.5378208404493249,0.9032532467118513,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
-1.3939910512745777,0.4067414685505523,-0.485491705078474,0.40467497508728073,-0.39975358192001403,-1.2344641127138192,-0.1872652986401599,1.232990957831613,-1.3629735371530085,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4
0.8676785692679085,-0.8543649586419625,0.20512467056360856,-0.7290779456193884,1.0710332674381609,-0.8097457614217413,0.20591319280588663,-1.2461455597617,-1.3629735371530085,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4
-0.2671805641715596,-1.0807173942919008,0.06970969494751393,0.5204040794500722,-0.5853201470259516,1.0307004275105962,-0.737715186664625,0.17050387886305027,0.9032532467118513,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5
1.2540135934175147,1.4414954600931287,-0.8511121392419296,-1.2322053230610157,0.9679407312681954,1.2076664072156287,0.048641796227468025,1.232990957831613,-1.3629735371530085,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
-0.2349859788257591,-0.4663322118134965,-1.3250645538982608,-1.7833897014668532,-0.6403028329832668,-1.163677720831806,0.048641796227468025,-0.5378208404493249,1.4698099426780662,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.8274353375856579,1.2798151489146012,-1.5011040221991838,0.8165921262090812,1.3940565474373863,-1.4822164843008645,-1.759979264424346,-0.8919832001055125,1.4698099426780662,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2
-0.17864545447060823,-0.045963402749324485,-0.9729856172964146,0.13790958197982933,-0.17982283809075408,-0.7035661735987218,-0.02999390206174128,1.5871533174878005,-0.7964168411867936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4
1.0608460813427116,1.0857987755003689,0.9160532925481054,0.6635943272209838,-0.9976902917058136,1.0307004275105962,0.36318458938430526,0.17050387886305027,1.4698099426780662,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
-1.3617964659287771,0.8917824020861351,1.5051084364781173,0.9097638627723451,0.7136458087156136,-1.163677720831806,-0.5018080917969971,0.17050387886305027,0.3366965507456363,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
-0.9110722710875699,-0.7250207096991409,-0.03185153676455704,-1.1135339533330684,-0.8052508908552115,-0.10188184260161146,0.20591319280588663,0.8788285981754254,0.3366965507456363,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5
1.0527974350062614,-0.7573567719348457,1.2478199828075371,-0.6202141271086267,-1.0732914848971218,0.21665692086744695,1.621355762011654,0.8788285981754254,-0.22986014522057863,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4
-0.975461441779171,2.4762494516357063,1.4238594511084603,-0.7849809875573468,-0.05611179468679568,-1.0574981330087867,0.7563630808303518,0.5246662385192378,-1.3629735371530085,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5
-1.4503315756297286,0.43907753078625833,0.7467845730279871,-1.7137560878248346,-0.24167835979273328,-1.5530028761828776,1.1495415722763984,-1.2461455597617,-1.3629735371530085,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
-0.5649804786202144,-0.7250207096991409,1.1462587510954663,-0.7967500490179698,1.5727502767986594,1.243059603156635,-0.8163508849538343,1.232990957831613,-0.22986014522057863,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
-0.532785893274414,1.764856082450184,0.7197015779047683,-0.42602461300834943,-1.3207135717050391,0.8183412518645572,-0.5804437900862064,-0.5378208404493249,0.9032532467118513,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4
0.7871921059034073,-0.1106355272207353,0.002002207139466618,0.12810203076264348,-0.07673030192078859,1.0660936234516027,-1.0522579798214622,1.5871533174878005,-1.3629735371530085,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4
1.6001053858848704,-0.5956764607563181,-0.7292386611874444,0.8254189223045479,0.8029926733962501,-0.5619933898346958,-1.6813435661351368,0.5246662385192378,-1.3629735371530085,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.8708290394053193,-0.9837092075847853,1.6134404169709926,0.6724211233164505,1.3459466972247356,1.101486819392609,0.5990916842519332,0.17050387886305027,-1.3629735371530085,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1.3586459957913664,0.6977660286719027,-1.474021027075965,-0.1161059945452811,-1.0389273061738,-0.9867117411267736,0.12727749451667733,-1.6003079194178875,-0.7964168411867936,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5
-0.18669410080705834,-0.17530765169214726,-1.6568312441576927,-0.09845240235434649,0.43873237892903894,1.1722732112746221,-0.737715186664625,1.232990957831613,-0.7964168411867936,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1.028651495996911,-1.145389518763313,0.5910573510694784,-0.5005620022589611,-1.3275864074497035,-0.9867117411267736,0.9136344774087704,-1.2461455597617,-0.7964168411867936,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3
0.4411003134360517,-0.2723158383992629,0.39470563642614087,-0.5456767378580154,-1.5750084942576206,0.6413752721595248,-0.4231723935077878,1.232990957831613,-0.7964168411867936,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2
-1.0237533197978719,-0.8220288964062576,1.2207369876843184,0.008449905912977822,0.6999001372262846,-1.4822164843008645,0.7563630808303518,-0.1836584807931373,0.3366965507456363,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
1.640348617567121,-0.8867010208776684,-0.5735114392289355,1.6041384889490937,-0.5578288040472943,-0.7743525654807347,-0.9736222815322529,1.232990957831613,-1.3629735371530085,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
-0.8949749784146697,-1.4040780166489562,1.5660451755053597,-1.199840404044303,1.5246404265860087,-1.3406437005368386,-1.2881650746890903,1.232990957831613,1.4698099426780662,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
-0.40400755189121185,-0.6926846474634349,0.16450017787878007,-0.23281585402979094,-1.1488926780884299,-1.1990709167728126,-0.2659009969293692,-1.2461455597617,-0.22986014522057863,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2
1.0608460813427116,-0.8543649586419625,-1.6026652539112547,1.4815440987342723,0.21192879935511502,-1.4822164843008645,-0.4231723935077878,-0.1836584807931373,-0.22986014522057863,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
-0.27522921050800975,-0.33698796287067484,0.06970969494751393,-0.4838891651897455,-0.43411776064333585,1.2784527990976415,-1.6813435661351368,-1.6003079194178875,0.3366965507456363,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4
1.6081540322213204,0.8594463398504303,1.3426104657388034,1.625715101626903,0.6930273014816207,0.2520501168084534,1.4640843654332356,-1.2461455597617,-0.22986014522057863,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3
0.11110581364159643,-1.2100616432347238,-1.0542346026660716,0.48607765018992205,-0.028620451708137824,1.526205170684687,-0.6590794883754157,1.232990957831613,1.4698099426780662,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
-0.6213210029753653,-0.013627340513619654,-0.817258395337906,0.09083333613733784,0.4318595431843745,1.7739575422717324,-0.5804437900862064,-0.5378208404493249,0.3366965507456363,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
-0.7179047590127668,-0.3693240251063797,1.3561519633004129,0.8518993105909497,0.7136458087156136,1.809350738212739,1.4640843654332356,-0.8919832001055125,0.9032532467118513,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1
-1.168628953853974,-0.23997977616355806,1.335839716957999,0.03983406980797215,0.5761890938223262,-1.4114300924188514,-0.5018080917969971,-0.8919832001055125,-0.22986014522057863,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
-0.3637643202089612,0.11571690842920312,-0.8917366319267579,0.5409999370061623,0.00574372701518401,0.11047733304442747,-0.02999390206174128,-1.2461455597617,0.9032532467118513,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-1.1525316611810739,-0.6603485852277301,-0.26205699531191784,-0.42112083739975686,-1.430678943619669,-1.6237892680648904,-1.6813435661351368,-0.8919832001055125,0.9032532467118513,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3
1.4149865201465173,1.0211266510289578,-0.25528624653111326,1.040204293960915,0.7480099874389354,-0.8805321533037542,0.28454889109509596,0.5246662385192378,-0.7964168411867936,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
1.5357162151932693,-0.9513731453490794,-0.5396576953249119,-0.31716079449758805,1.1466344606294685,-1.5530028761828776,-0.6590794883754157,-0.8919832001055125,1.4698099426780662,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3
-1.667645026713882,1.5061675845645408,1.0108437754793715,-0.15729770965746093,0.23942014233377237,-1.659182464005897,-0.5018080917969971,-0.1836584807931373,0.3366965507456363,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5
-1.7561801364148335,0.3420693440791415,-0.05893453188777587,-0.8045960899917185,0.6999001372262846,-0.06648864666060497,1.1495415722763984,-1.6003079194178875,1.4698099426780662,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
0.1272031063144967,1.764856082450184,-0.6479896758177878,0.846014779860638,-1.0389273061738,0.07508413710342099,-0.8949865832430437,-0.1836584807931373,-0.7964168411867936,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
-0.9352182100969203,0.4714135930219632,1.6472941608750162,1.6737721025911125,-1.3275864074497035,-1.446823288359858,0.5990916842519332,0.5246662385192378,0.3366965507456363,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.4008570817538011,0.8271102776147243,-1.2505863173094087,0.4076172404524366,-0.8602335768125263,-1.376036896477845,-1.209529376399881,0.17050387886305027,-0.7964168411867936,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
-0.9674127954427209,-0.5310043362849073,-0.8443413904611249,1.5433316714025425,0.2531658138231008,-0.3142410182476504,0.6777273825411425,0.17050387886305027,-1.3629735371530085,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3
-0.12230493011545732,-0.17530765169214726,-0.715697163625835,2.646681183335936,0.7411371516942714,-1.2344641127138192,1.5427200637224447,-1.6003079194178875,-0.22986014522057863,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.2157382160154481,0.05104478395779231,1.4644839437932888,0.32131078974120203,0.40436820020571707,1.4908119747436805,-0.1086296003509506,0.17050387886305027,-0.22986014522057863,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4
1.4149865201465173,0.8917824020861351,-1.5552700124456216,-0.9713244606838756,-1.3756962576623537,-0.20806143042463093,0.20591319280588663,-0.8919832001055125,-1.3629735371530085,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4
-0.009623881405155505,0.8917824020861351,0.13741718275556125,-0.526061635423644,-0.7502682048978964,0.6767684681005313,1.1495415722763984,1.5871533174878005,0.9032532467118513,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3
1.0527974350062614,1.5708397090359516,-0.587052936790545,0.29581115657651935,0.6792816299922918,-1.4114300924188514,-0.737715186664625,-1.2461455597617,0.9032532467118513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3
-0.09815899110610693,1.1504708999717796,-1.1151713416933142,-1.1302067904022841,1.662097141479296,0.7829480559235508,1.4640843654332356,1.5871533174878005,-0.7964168411867936,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.8113380449127576,0.7301020909076076,1.0853220120682237,0.4095787506958737,-0.5715744755366232,-0.5973865857757023,1.1495415722763984,1.232990957831613,1.4698099426780662,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
0.6181705328379545,-1.2423977054704285,1.5186499340397264,-0.7977308041396884,0.5968076010563191,0.14587052898543396,-0.1086296003509506,0.17050387886305027,0.9032532467118513,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
1.1252352520343127,-0.14297158945644128,-0.32299373433916057,2.1406115405291533,0.40436820020571707,-0.06648864666060497,0.8349987791195611,-0.5378208404493249,0.3366965507456363,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4
-0.9432668564333705,-0.4339961495777905,-0.83757064168032,0.27913831950730345,-1.0732914848971218,-0.7035661735987218,0.5990916842519332,0.5246662385192378,-1.3629735371530085,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
0.09500852096869618,-0.49866827404920244,0.5233498632614312,0.5184425692066351,-1.341332078939032,-1.376036896477845,1.5427200637224447,-0.5378208404493249,0.9032532467118513,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5
1.2862081787633153,-0.3693240251063797,-0.939131873392391,-0.7977308041396884,-0.798378055110547,1.667777954448713,1.306812968854817,0.5246662385192378,-1.3629735371530085,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
